city,state,YearMonth,AT,BP,PM2.5,RF,VWS,WD,WS,latitude,longitude
Bihar Sharif,Bihar,2023-11,23.24461990451708,,54.5448168355417,0.0025380710659898475,,243.71639530480877,0.9568298027757476,25.204762,85.51496
Bihar Sharif,Bihar,2023-12,18.55750445632798,,44.30927835051546,0.00035373187124159886,,263.32267441860466,1.0600354609928986,25.204762,85.51496
Bilaspur,Chhattisgarh,2023-01,33.2140744643485,746.176942003516,25.470468227424742,0.0,,178.40374407582937,0.1363916349809884,22.08815,82.13737
Bilaspur,Chhattisgarh,2023-02,33.90231323473642,750.9464543041335,26.064929463925807,0.0015174506828528073,,208.3754628571428,0.13440412528647797,22.08815,82.13737
Bilaspur,Chhattisgarh,2023-03,34.261906412478304,750.1821960512636,32.81153488372095,0.0,,204.24177924791113,0.10734585400425202,22.08815,82.13737
Bilaspur,Chhattisgarh,2023-04,34.597005943536395,747.3049851190476,29.136727619047665,0.0,,214.18313827804687,0.12895567242674735,22.08815,82.13737
Bilaspur,Chhattisgarh,2023-05,33.936143604374635,747.8030893536148,36.16306132542034,0.0009505703422053232,,230.75268791627,0.12047255369928403,22.08815,82.13737
Bilaspur,Chhattisgarh,2023-06,34.329329974811095,747.2400000000016,31.211457055214655,0.0,,244.3282711693548,0.1465372983870971,22.08815,82.13737
Bilaspur,Chhattisgarh,2023-07,35.37722248243561,747.9256206089016,21.681157587548626,0.06802625410220346,,197.19164473684174,0.15886171213546577,22.08815,82.13737
Bilaspur,Chhattisgarh,2023-08,34.445423357664296,747.5121897810247,18.814042065009495,0.07445255474452554,,240.50131751824807,0.2237116788321165,22.08815,82.13737
Bilaspur,Chhattisgarh,2023-09,35.14362466725818,748.3833185448094,18.825335492827506,0.18012422360248448,,239.4682512205948,0.22661634103019562,22.08815,82.13737
Bilaspur,Chhattisgarh,2023-10,34.60025500196153,750.9162416633991,43.92481840193712,0.00372695174578266,,271.2221036106757,0.19100078492935355,22.08815,82.13737
Bilaspur,Chhattisgarh,2023-11,34.782250628667214,746.9619446772875,27.30044978165945,0.00041911148365465214,,273.80688600167673,0.2805366876310263,22.08815,82.13737
Bilaspur,Chhattisgarh,2023-12,32.104151820294376,746.6685902401258,52.8144428772919,0.023053080201472297,,278.7738100775187,0.2110714285714282,22.08815,82.13737
Bileipada,Odisha,2023-01,16.014989919354843,,127.7682961309524,0.0,,192.15135462184932,0.33281102891728326,22.06156703,85.47409613
Bileipada,Odisha,2023-02,18.32024972046215,,63.18018775510219,0.0,,208.83151549085474,0.38391336818521266,22.06156703,85.47409613
Bileipada,Odisha,2023-03,22.06094180961993,,72.08741833508967,0.019515477792732168,,198.29882907133205,0.379185459441266,22.06156703,85.47409613
Bileipada,Odisha,2023-04,25.693767361111163,,69.82579077139852,0.010281347690170197,,206.81807572073637,0.4198853768669679,22.06156703,85.47409613
Bileipada,Odisha,2023-05,26.92661107168205,,50.49260498220633,0.026117814052519516,,192.30410574875776,0.4306884315117093,22.06156703,85.47409613
Bileipada,Odisha,2023-06,27.77949362340583,,46.96110649546821,0.05393848462115522,,188.55073545966252,0.44920795795795787,22.06156703,85.47409613
Bileipada,Odisha,2023-07,25.153111961056975,,26.279002869440532,0.0746870653685674,,164.38245132127972,0.5091515994436727,22.06156703,85.47409613
Bileipada,Odisha,2023-08,24.598015577378963,,41.72683870967752,0.07314595326786286,,210.17935997290883,0.48820799457994507,22.06156703,85.47409613
Bileipada,Odisha,2023-09,24.4564326647565,,37.336821818181846,0.04362464183381094,,170.3813323782231,0.44006807595843833,22.06156703,85.47409613
Bileipada,Odisha,2023-10,22.322579018157395,,60.13883389830527,0.0234700739744452,,201.4129421654336,0.3607904473595679,22.06156703,85.47409613
Bileipada,Odisha,2023-11,18.93294392523366,,83.35697976878632,0.0004313443565780014,,186.96556434219983,0.3434951456310684,22.06156703,85.47409613
Bileipada,Odisha,2023-12,15.115947183098616,,75.25336458708998,0.014164904862579304,,185.5136680761097,0.3288121254846676,22.06156703,85.47409613
Brajrajnagar,Odisha,2023-01,19.337077414772658,,48.402567811934794,,,106.89776633522727,4.291090198863496,21.8004996,83.8396977
Brajrajnagar,Odisha,2023-02,22.10993880048958,,46.30642673521856,,,107.11968176254588,4.319110567115387,21.8004996,83.8396977
Brajrajnagar,Odisha,2023-03,25.29446130500761,,44.87395468998418,,,107.0433990895296,4.310618361153141,21.8004996,83.8396977
Brajrajnagar,Odisha,2023-04,29.77625400213452,,25.397319902319918,,,107.09432474226801,4.316721649484642,21.8004996,83.8396977
Brajrajnagar,Odisha,2023-05,31.531286089238865,,17.346292134831415,,,107.33033078880405,4.354325699745607,21.8004996,83.8396977
Brajrajnagar,Odisha,2023-06,34.35452095808382,,34.038518005540205,,,107.51232784431136,4.381122754491111,21.8004996,83.8396977
Brajrajnagar,Odisha,2023-07,30.00186379928317,,41.121295681063124,,,107.33832735961764,4.34437275985669,21.8004996,83.8396977
Brajrajnagar,Odisha,2023-08,27.51734591194973,,21.43240585774056,,,107.36177358490566,4.352949685534701,21.8004996,83.8396977
Brajrajnagar,Odisha,2023-09,27.558533950617278,,19.349014492753618,,,170.67483024691353,9.731720679012387,21.8004996,83.8396977
Brajrajnagar,Odisha,2023-10,25.715613718411575,,26.276276124129208,,,319.1765824308063,25.449434416365794,21.8004996,83.8396977
Brajrajnagar,Odisha,2023-11,22.1498004640371,,33.805660036166415,,,321.06546300398736,23.339073992024886,21.8004996,83.8396977
Brajrajnagar,Odisha,2023-12,20.081995661605227,,37.439152097902024,,,186.4907725631769,20.656842485548662,21.8004996,83.8396977
Bulandshahr,Uttar Pradesh,2023-01,14.414025008448794,743.5777777777778,97.19283276450511,0.010983440351470091,,211.46637377492397,2.356100033795205,28.406963,77.849831
Bulandshahr,Uttar Pradesh,2023-02,19.90387192851821,739.3064035740879,76.5741935483871,0.0,,192.94939577039275,2.5740975065128477,28.406963,77.849831
Bulandshahr,Uttar Pradesh,2023-03,22.748907103825204,746.4038264434574,50.43894846074023,0.07718579234972678,,209.56318306010928,2.2558401639344408,28.406963,77.849831
Bulandshahr,Uttar Pradesh,2023-04,26.656045865184083,746.7609451007644,45.12902097902098,0.011809656130600903,,190.48332175121612,2.3455713789510417,28.406963,77.849831
Bulandshahr,Uttar Pradesh,2023-05,28.073789764868607,738.6304272316777,41.75874125874126,0.05394190871369295,,184.05223880597015,2.609163208852003,28.406963,77.849831
Bulandshahr,Uttar Pradesh,2023-06,29.325316901408428,737.8411412469179,34.81981981981982,0.07588028169014084,,221.4880281690141,2.3315604085945787,28.406963,77.849831
Bulandshahr,Uttar Pradesh,2023-07,28.017334230898676,744.8747896331201,21.56633527596846,0.18838383838383838,,170.7024570851565,2.6291147761696423,28.406963,77.849831
Bulandshahr,Uttar Pradesh,2023-08,28.532574974146822,741.8063513979979,32.25122292103424,0.06670113753877974,,152.78903826266804,2.274698379869012,28.406963,77.849831
Bulandshahr,Uttar Pradesh,2023-09,27.935386221294358,736.3607027608462,34.728372434017594,0.04208695652173913,,186.4349338900487,1.8624000000000234,28.406963,77.849831
Bulandshahr,Uttar Pradesh,2023-10,25.468486523842405,739.732204561161,64.75298245614034,0.0075993091537132984,,189.1047197640118,1.1401381692573704,28.406963,77.849831
Bulandshahr,Uttar Pradesh,2023-11,21.318171965317852,737.1517165005537,115.96753965326448,0.0007222824124232575,,213.66004335260115,0.6330444203683516,28.406963,77.849831
Bulandshahr,Uttar Pradesh,2023-12,17.466483516483517,738.9714285714285,102.890734588409,0.0003661662394727206,,229.57634566093006,0.6446722812156584,28.406963,77.849831
Byrnihat,Assam,2023-01,16.95023744911802,,273.80925324675326,0.0,,173.53533629224992,0.9862731871838074,26.071318,91.87488
Byrnihat,Assam,2023-02,19.76987951807233,,226.95626025150355,0.0,,172.4227680680208,1.085274930102521,26.071318,91.87488
Byrnihat,Assam,2023-03,22.422867298578215,,180.59884635553226,0.0,,164.86103781882147,1.1103583916083988,26.071318,91.87488
Byrnihat,Assam,2023-04,25.24454300038563,,161.5219298245614,0.0,,152.35685260435906,1.3250458379171273,26.071318,91.87488
Byrnihat,Assam,2023-05,27.068884442221137,,131.0955497382199,0.0,,160.179792746114,1.3491761071060804,26.071318,91.87488
Byrnihat,Assam,2023-06,28.415068493150635,,75.22426653406265,0.0,,159.59169407894737,1.1868032786885314,26.071318,91.87488
Byrnihat,Assam,2023-07,29.00667815596722,,89.43449334698056,0.0,,149.651051625239,1.1364414843006703,26.071318,91.87488
Byrnihat,Assam,2023-08,28.84504600141538,,81.9667686926104,0.0,,149.47152458436506,1.0799929799929906,26.071318,91.87488
Byrnihat,Assam,2023-09,28.98231318062329,,111.65188834154351,0.0,,144.81229538013824,1.1090646442759258,26.071318,91.87488
Byrnihat,Assam,2023-10,25.778239261625913,,108.8280662151994,0.0003485535029627048,,126.98241206030151,1.04544154451199,26.071318,91.87488
Byrnihat,Assam,2023-11,22.094044117647016,,180.11524024024024,0.0,,109.26169590643275,1.070408163265317,26.071318,91.87488
Byrnihat,Assam,2023-12,18.754785020804427,,165.12327799364184,0.0,,117.751386962552,1.1269138345348642,26.071318,91.87488
Chamarajanagar,Karnataka,2023-01,,828.9238535371505,19.34065780014373,,,190.63348142753108,1.3198961038961037,11.55358,76.55521
Chamarajanagar,Karnataka,2023-02,,834.2864822134396,18.054414702357175,,,192.45437900640982,1.5526103111936842,11.55358,76.55521
Chamarajanagar,Karnataka,2023-03,,838.2827598828692,18.651150705270947,,,190.60006594259127,1.1504041780199872,11.55358,76.55521
Chamarajanagar,Karnataka,2023-04,,841.4032879818601,17.90894838212633,,,190.40802747043102,1.0285854700854666,11.55358,76.55521
Chamarajanagar,Karnataka,2023-05,,839.2727447216893,17.79866876723123,,,187.77652574298884,0.690598006644511,11.55358,76.55521
Chamarajanagar,Karnataka,2023-06,,838.3561780506511,16.666769230769226,,,192.9226630434784,1.5043265845070497,11.55358,76.55521
Chamarajanagar,Karnataka,2023-07,,833.7541387024592,16.152303664921504,,,197.19106342575012,1.8302895148669844,11.55358,76.55521
Chamarajanagar,Karnataka,2023-08,,837.065106071689,17.31414714494874,,,191.7702124542129,1.1904627354627406,11.55358,76.55521
Chamarajanagar,Karnataka,2023-09,,836.2081700554529,16.165812314540055,,,193.28730328777283,1.3986504065040737,11.55358,76.55521
Chamarajanagar,Karnataka,2023-10,,836.7993170381038,16.93912306026706,,,188.24933552391377,0.7107962328767085,11.55358,76.55521
Chamarajanagar,Karnataka,2023-11,,834.6790761942367,19.821607753705784,,,187.49423835832746,0.6517303158887261,11.55358,76.55521
Chamarajanagar,Karnataka,2023-12,,833.8155266015197,17.450976045763312,,,189.28749156355465,0.9236941279579264,11.55358,76.55521
Chandigarh,Chandigarh,2023-01,21.245928346419507,,114.9257073212624,0.009203806516985614,,209.25250980634704,0.521278879629061,30.735629333333332,76.75907666666666
Chandigarh,Chandigarh,2023-02,25.29767798562943,,82.56311197621203,0.0024965704782733207,,218.09733828890515,0.6232255786508265,30.735629333333332,76.75907666666666
Chandigarh,Chandigarh,2023-03,27.45410318762983,,54.56228980364525,0.019138391590975353,,207.34071576591808,0.5751587739546212,30.735629333333332,76.75907666666666
Chandigarh,Chandigarh,2023-04,30.459760370357927,,38.21044062567597,0.0065736340967542045,,187.8927249861603,0.5910460657012243,30.735629333333332,76.75907666666666
Chandigarh,Chandigarh,2023-05,31.9539466678189,,46.21032469484248,0.17109383069553466,,177.46413650396735,0.6054011109062717,30.735629333333332,76.75907666666666
Chandigarh,Chandigarh,2023-06,33.240709620892005,,31.050869651438333,0.024077641271967033,,194.50635934337004,0.5546189114685373,30.735629333333332,76.75907666666666
Chandigarh,Chandigarh,2023-07,32.726344919767655,,25.494009534888892,0.15197996536731603,,150.8310596112985,0.578397738199844,30.735629333333332,76.75907666666666
Chandigarh,Chandigarh,2023-08,30.312777057758698,,35.572016016972896,0.05624449200283294,,212.57434813375735,0.4841053017092662,30.735629333333332,76.75907666666666
Chandigarh,Chandigarh,2023-09,28.257631976265927,,39.08808059335393,0.013571318677944075,,197.75364058588698,0.4280181707944916,30.735629333333332,76.75907666666666
Chandigarh,Chandigarh,2023-10,23.174766335193976,,55.070897900721974,0.002925456684691918,,178.29985779244086,0.3774963064713113,30.735629333333332,76.75907666666666
Chandigarh,Chandigarh,2023-11,18.638409601944534,,86.39326955718343,0.03668320520453928,,157.29002806048496,0.285582605941086,30.735629333333332,76.75907666666666
Chandigarh,Chandigarh,2023-12,13.748473877315108,,111.2038014177662,0.0008014789361538588,,184.70333651106247,0.30494307163014894,30.735629333333332,76.75907666666666
Chandrapur,Maharashtra,2023-01,28.506744017403935,765.5786802030457,72.10065852479332,0.0,,167.69636245143926,0.6365881332413389,19.9702151,79.26621130000001
Chandrapur,Maharashtra,2023-02,29.010761789600913,751.1717049576783,57.578079890305276,0.00016122531237404273,,181.5322337920324,0.6117635444906327,19.9702151,79.26621130000001
Chandrapur,Maharashtra,2023-03,31.09698708751792,736.0746054519369,52.67595252442369,0.006187230989956959,,166.66451172349946,0.9133808117559606,19.9702151,79.26621130000001
Chandrapur,Maharashtra,2023-04,33.84535156249994,736.684765625,44.76889140896469,0.0005859375,,175.60608871664843,1.1267259814673192,19.9702151,79.26621130000001
Chandrapur,Maharashtra,2023-05,35.63158517350164,737.256309148265,45.177083949621256,0.09082478295185478,,188.13771297755528,1.0650598166069547,19.9702151,79.26621130000001
Chandrapur,Maharashtra,2023-06,35.61169853768271,735.384707766213,41.22978160601018,0.028125000000000008,,240.85378934667003,1.6159890498940546,19.9702151,79.26621130000001
Chandrapur,Maharashtra,2023-07,30.02054898970639,735.8967473524962,16.260599286318083,0.2079425113464448,,219.57036454733236,9.62443045407403,19.9702151,79.26621130000001
Chandrapur,Maharashtra,2023-08,30.351399856424862,738.7293610911702,25.959870190775362,0.038998564249820504,,242.5440058275371,2.4130541018432883,19.9702151,79.26621130000001
Chandrapur,Maharashtra,2023-09,31.20899705014753,741.2218065205773,25.710703195729486,0.019229357798165134,,198.21551904213797,9.890180765686345,19.9702151,79.26621130000001
Chandrapur,Maharashtra,2023-10,29.700718648940022,724.7229916897506,47.52604557790076,0.010007186489399928,,158.61813864540164,1.194429604819995,19.9702151,79.26621130000001
Chandrapur,Maharashtra,2023-11,30.47081021087682,738.0428835489834,66.28079950237473,0.01099145933902711,,138.98632989917544,0.8100547033938656,19.9702151,79.26621130000001
Chandrapur,Maharashtra,2023-12,26.514383315354117,755.2768788205682,62.120560213311734,0.001977705861201007,,147.35290739726017,0.8587961815561996,19.9702151,79.26621130000001
Charkhi Dadri,Haryana,2023-01,11.287390968737943,,95.21983471074407,,,215.6307213230123,2.354732958538303,28.593883,76.270653
Charkhi Dadri,Haryana,2023-02,18.757080113867435,,83.48611987381739,,,216.77124473381855,2.75169666794332,28.593883,76.270653
Charkhi Dadri,Haryana,2023-03,22.686991117690624,,74.8255105973027,,,188.51941716707938,2.235937057991513,28.593883,76.270653
Charkhi Dadri,Haryana,2023-04,27.65474822974037,,99.73133015756684,,,214.25862345229453,2.421140670553935,28.593883,76.270653
Charkhi Dadri,Haryana,2023-05,29.721592883740183,,99.98036611629564,,,198.38361945636632,2.6046516613076163,28.593883,76.270653
Charkhi Dadri,Haryana,2023-06,31.097296268088247,,64.1796483352038,,,212.78097805875754,2.699602821083893,28.593883,76.270653
Charkhi Dadri,Haryana,2023-07,29.837152968934344,,35.3260822117134,,,146.75866603144345,2.0542190476190503,28.593883,76.270653
Charkhi Dadri,Haryana,2023-08,30.839225575853956,,54.701553123897085,,,224.86949211908896,3.234541637508753,28.593883,76.270653
